Year-Month,start_price,end_price,total_dividends,return
1980-12,0.1283479928970337,0.11731261014938354,0.0,-8.59801738894601
1981-01,0.15401799976825714,0.09711574018001556,0.0,-36.94520099849332
1981-02,0.11941999942064285,0.09110011160373688,0.0,-23.71452684164946
1981-03,0.11886200308799744,0.08422428369522095,0.0,-29.14112036891474
1981-04,0.10881700366735458,0.09754537791013718,0.0,-10.358331306083304
1981-05,0.12667399644851685,0.11387436836957932,0.0,-10.104384828609703
1981-06,0.1478790044784546,0.08938056975603104,0.0,-39.558309801136474
1981-07,0.11551299691200256,0.08594308793544769,0.0,-25.598772230869514
1981-08,0.11160700023174286,0.06918448954820633,0.0,-38.0106181471141
1981-09,0.09542399644851685,0.052425067871809006,0.0,-45.06091777439506
1981-10,0.06808000057935715,0.06875478476285934,0.0,0.9911635983546123
1981-11,0.08928599953651428,0.06402739137411118,0.0,-28.289550762181232
1981-12,0.08314699679613113,0.07605944573879242,0.0,-8.524121532274636
1982-01,0.09877199679613113,0.07004382461309433,0.0,-29.085341103645764
1982-02,0.09096000343561172,0.06273835897445679,0.0,-31.026432932285807
1982-03,0.0820309966802597,0.05801176652312279,0.0,-29.28067575572565
1982-04,0.07924100011587143,0.050706323236227036,0.0,-36.00999083545021
1982-05,0.06808000057935715,0.048128169029951096,0.0,-29.30645032258672
1982-06,0.061941999942064285,0.04383128508925438,0.0,-29.238182283021626
1982-07,0.05691999942064285,0.04640941694378853,0.0,-18.465535108636193
1982-08,0.061941999942064285,0.0618789866566658,0.0,-0.10172949768722513
1982-09,0.07868299633264542,0.06273835897445679,0.0,-20.26440031691222
1982-10,0.08258900046348572,0.08723210543394089,0.0,5.621941111283919
1982-11,0.1132809966802597,0.10957746207714081,0.0,-3.269334408817285
1982-12,0.14229899644851685,0.10270243138074875,0.0,-27.82631364662783
